,Unnamed: 0,Unnamed: 0.1,ID,tweet_id,text,missing_text,Text_Only_Informative,Image_Only_Informative,Directed_Hate,Generalized_Hate,Sarcasm,Allegation,Justification,Refutation,Support,Oppose
126,126,126,126,1.05227e+18,"Womble Bond Dickinson Team Takes Part in mccalaw Creating Pathways to Diversity Conference Theresa Sprain Moderates “  One Year Later ” Discussion 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,127,127,127,1.05227e+18,"Anita DeFrantz is a noted activist specifically to promote civil rights and to eliminate sexual harassment Presenting a candid talk about “Race and Gender in Sports in an Age of ”  Free with submitted RSVP at 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,129,129,129,1.05227e+18,"Remember not all trauma can be seen ptsd trauma sasc colga speakup speakout  believesurvivors YouAreNotAlone 
",0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
130,130,130,130,1.05227e+18,"Letter to BS Why are BJP leaders still silent on the  movement 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,131,131,131,1.05227e+18,"realDonaldTrump Horseface Youre the one who slept with her while your wife was at home with a newborn  What kind of face does that give you  Ill tell you  The face of an ahole  Youre an immoral disgusting piece of garbage  msnbc cnn foxnews  trump MAGA 
",0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
133,133,133,133,1.05227e+18," SalmanKhan refuses to work with Anirban Das whose character has been questioned The owner of one of the leading management company had been chasing Salman Khan for the past ten years to associate with his company but He has declined the offer…
 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
134,134,134,134,1.05227e+18,"The Nobel Committee’s  Moment 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,135,135,135,1.05226e+18,"This week’s turnouttuesday falls during the one year anniversary of the moment  went viral amp millions of Survivors came forward to share their truth Today I honor those who did not survive SayHerName IRememberNicole VoteforOurLives NoMoreNicoles OneYearLater 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
136,136,136,136,1.05226e+18,"findtruthQ FoxNews oh so SenWarren maybe you misunderrstood
More possible that papa RAPE a Cherokee Indian in the round up

BelieveAllWomen 
Warren Heritage  TAKE whats NOT YOURS
APOLOGIZE amp Return ALL Grant FOUNDATION MONEY to the CherokeeNation 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,137,137,137,1.05226e+18,"The Birth Of Venus An update for the  era art artist photoshop photocollage ericboos 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,138,138,138,1.05226e+18,"After rescheduling an earlier event the founder of the  movement is finally set to speak at KU next week 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
139,139,139,139,1.05226e+18,"“Conservative Women Don’t Feel Victimized” How the Kavanaugh Nomination Underscored the Right’s Complex Inability to Cope with the  Reckoning

",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,140,140,140,1.05226e+18,"Nicole Kidman on Why  Helps Both Men and Women Move Forward 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
141,141,141,141,1.05226e+18,"BraylenNapier SarahPalinUSA qanon POTUS IngrahamAngle charliekirk RealCandaceO marklevinshow Im all good Its the left thats angry sad easily Offended and confused in general

Yall dont know what you want till msm tells ya

Hillary is such an easy target SHES BEGGING GOR IT 

POUND ME TOO PLEASE
 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,144,144,144,1.05226e+18,"Move over  movement The MeSioux movement is here 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,145,145,145,1.05226e+18,"ConservaMomUSA BonnieMHancock AlyssaMilano AlyssaMilano The World doesnt care what you say to your daughter about  movement as you ridiculously sob spreading your own false and liberal rhetoric 
",0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,146,146,146,1.05226e+18,"‘Halloween’ Review A SlasherMovie Reboot for the  Era 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,148,148,148,1.05225e+18," Sexual Assault Awareness Womens Short Sleeve Tshirt 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,150,150,150,1.05225e+18,"TaranaBurke sunnydaejones Thank you so much Goddess Tarana for your courage passion and fight for  that includes ME molested by uncle raped by a stranger by a boyfriend amp a gynecoligist You gave me the courage to tell of overcoming of all of this in front of  last week You are a GIFT sis 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
151,151,151,151,1.05225e+18,"Yeah elizabethforma is legit  
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,152,152,152,1.05225e+18,"After  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,153,153,153,1.05225e+18,"horseface lol The progressives applaud a video by a rapper showing the first lady as a stripper but are upset when Trump responds to a bogus suit calling daniels a name I guess the  movement only applies to libs realDonaldTrump 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,154,154,154,1.05224e+18,"WayneDupreeShow FBI needs to investigate the CORRUPTION in MINNESOTA POLITICS
OWNED amp CONTROLLED FULLY by DNC SOROS
GovernorSectyStateAGMayorPoliceChiefCityCounsel
Dont get got Franken when they FOUND box of ballots in trunk
They were ALLOWED b added  count
WakeUp 
VOTERED 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,156,156,156,1.05224e+18," I have another assaulter he pushes me down and touches my undercarriage TimesUp 
",0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
157,157,157,157,1.05224e+18,"Dont be pulling a Susan Collins because we wont forget LatinasLead BrownGirlMagic LuzCollective FLBL Latinas susancollins  timesup SenatorCollins malinche 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,158,158,158,1.05224e+18,"In the latest blog post Amara Purlle explores how the  movement has changed attitudes or heightened recognition of the freedom to explore our bodies as we see fit 
",0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
159,159,159,159,1.05224e+18,"Mark N Tompkins ‘Halloween’ Review A SlasherMovie Reboot for the  Era 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,160,160,160,1.05224e+18," BelieveSurvivors BelieveWomen BelieveAllWomen But they Believe this guy more than his exgirlfriend who has evidence pictures and recorded  calls Hospital care records Everything Ford didnt have My advice ladies dont get involved with a DEM there very angry people 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,161,161,161,1.05224e+18," is one year old 
Is the world ready to listen to these stories and trigger a true societal change 

publicspeaking digital  communicate socialmedia storytelling resilience  office genderequality


",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
162,162,162,162,1.05224e+18," The misogynistic video from this TI rapper who is from Atlanta is antiwoman and deeply offensive will Mayor KeishaBottoms condemn it and apologize to FLOTUS What about all the feminists in Atlanta  GeorgiaDemocrat staceyabrams 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,163,163,163,1.05224e+18,"“Tiny” Trump Attacks “Total Con” Stormy Daniels POTUS “Disgusting Misogynist” Says Michael Avenatti In Reply Over Suit 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,165,165,165,1.05224e+18," in Construction  Report Sexual Harassment in ENR Survey   
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,166,166,166,1.05223e+18," Merch  SEOBEAN Mens Low Rise Sports Soft Running Training Short Pants MediumInch  Blue  
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,167,167,167,1.05223e+18,"Alex and Olivia from Iowa Coalition for Collective Change are facilitating a discussion about how LGBTQ employees fit into the  movement and conversation at our nd Annual LGBTQ Workplace Culture Summit in central Iowa 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,168,168,168,1.05223e+18,"Nicole Kidman opens up about  and her relationship with exhusband Tom Cruise I married for love but being married to an extremely powerful man kept me from being sexually harassed 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,169,169,169,1.05223e+18,"On todays Unpopular Opinion adamtodbrown and special guests nesGritton and JoeDosch talk about the possibility that the Kavanaugh hearings were just a Republican effort to discredit the  movement

iTunes 
Google 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,170,170,170,1.05223e+18,"Most women I know have been sexual assaulted or raped Most women I know have been blamed for their sexual assault or rape Most people who commit sexual assault or rape face no repercussions We need justice and education I am a survivor  TeachThem LetsTalkMonth 
",0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
171,171,171,171,1.05223e+18,"Most women I know have been sexual assaulted or raped Most women I know have been blamed for their sexual assault or rape Most people who commit sexual assault or rape face no repercussions We need justice and education I am a survivor  TeachThem LetsTalkMonth 
",0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
172,172,172,172,1.05223e+18,"Actress and activist Alyssa Milano has released a powerful amp emotional video message that she recorded for her daughter to explain why she went forward with her own sexual assault story  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
173,173,173,173,1.05223e+18,"Company Employees 
Members of the Honduran Army
Hired Assassins  Mercenaries 
Honduras
Ask Hillary about the violations of
BertaCaceres
What exactly did Secretary of State Hillary Clinton do for this fellow Woman  TimesUp 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,175,175,175,1.05222e+18,"WTH
Democrat Senator Heidi Heitkamp publishes names of sexual assault survivors in campaign ad WITHOUT their permission
What is wrong with you people
 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,177,177,177,1.05222e+18,"stbornAmerican CitizensMandate BrianKempGA We see you Our faith and values compel many many of us to vote for StaceyAbrams Have a blessed day maam WeAreGeorgia YallMeansAll gapol VeteransForAbrams WorkingFamilies GAteachers GAlabor GAfilm BlueWave teamabrams  
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,178,178,178,1.05222e+18,"Perspective  has a long way to go 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,179,179,179,1.05222e+18,"Perspective  has a long way to go 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,180,180,180,1.05222e+18,"repost meme

DrakeMeme
HighSchoolDxD 
AsiaArgento 
 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,181,181,181,1.05222e+18,"In my doctoral research I examined the lives of three young girls who had been kicked out of their home schools and sent to alternative education facilities Their stories reveal much of what is happening in the  movement today amp witnessed in Dr Fords testimony   
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
184,184,184,184,1.05222e+18,"StarkAuthor amp radiantfibers discuss The Brilliance of Mister Rogers via YouTube 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,185,185,185,1.05221e+18,"Very powerful piece about  and how it is helping to evolve the workplace with some great practical advice  An Invitation to Be Quiet No Longer  The ASCO Post 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
187,187,187,187,1.05221e+18,"I believe that this ideology is one that must be broken Society has created this stigma and it’s time to move forward to a new way of thinking for all  Healing DVAM ideology society change 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
188,188,188,188,1.05221e+18,"Faisala on the spot not after  years  
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,190,190,190,1.05221e+18,"Domestic Violence Awareness Hasn’t Caught Up With  Here’s Why 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,191,191,191,1.05221e+18,"DomesticViolence Awareness Hasn’t Caught Up With  Here’s Why 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,192,192,192,1.05221e+18,"Evangelicals Must Respond to  With Grace and Love Christian Author 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,193,193,193,1.05221e+18,"David McQueen Pearl River Louisiana Mayor used his towns letterhead to try and get a Major Meth Dealer friend out of yr Prison Sentence 
     Should he be running for Mayor again
Trump NOLA Saints LSU TigerShroff TuesdayMotivation MorningJoe wdsu FOXNOLA  
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,194,194,194,1.0522e+18,"Respect for others starts in the home EARLY This badass panel of warrior women are doing amazing things for women and humans in general  timesup WICT susanchira Fernanda Merodio AlyssaMilano Michelletvone amp Maria Brennan of wicthq WLC 
",0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
196,196,196,196,1.0522e+18,"AlyssaMilano It’s also bullshit amp has been used forever as a way of keeping women silent We have carried the shame for too long amp men must step up amp bear responsibility for their behavior amp the culture they helped perpetuate TimesUp  but never again Today’s mood bring it 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,197,197,197,1.0522e+18,"One year in  finding fresh battlefields worldwide  Canadian HR Reporter 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
199,199,199,199,1.05219e+18,"Join CosbyMoni amp cosponsoring orgs this Friday pm Thompson Center to emphatically demand that we hear the  coming from inside prison walls amp response w a demand for Abolition Event 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200,200,200,200,1.05219e+18,"Attorney Sara Blevins will discuss how  has changed the legal landscape for employers on October rd 

Visit 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
202,202,202,202,1.05219e+18,"
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,203,203,203,1.05219e+18,"Domestic Violence Awareness Hasn’t Caught Up With  Here’s Why 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,204,204,204,1.05219e+18,"

On a light note 
",0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
205,205,205,205,1.05219e+18,"BergerPaintsInd Hello Berger paint hope you heard the news about Mollywood actor Alenciyar from kerala who is a prime accused in  india
He is acting in your advertisement in Malayalam 
Hope you are not supporting this predatorso please take away your add as soon as possible 
",0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
206,206,206,206,1.05219e+18,"anjanettespeak beheard anjanettespeak  yesallwomen  churchtoo via 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,207,207,207,1.05218e+18,"fairygodboss reminding us of sobering stats according to wef at Galvanize only action will accelerate this women  
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,208,208,208,1.05218e+18,"Did you know that a year after the  movement sexual harassment lawsuits went up by  Call us at  to learn more about the Sexual Harassment Training we provide for employers on site

",0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
209,209,209,209,1.05218e+18," Are you happy that men that cant win in the male world of sports Are taking advantage of womens world of sports by simply going transgender If you look at them all they are only doing the minimum hair makeup clothing to qualify to take your medals 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,210,210,210,1.05218e+18,"EAF Training Kit  Sexual Harassment Prevention FREE to members  eeo harassment 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,211,211,211,1.05218e+18,"All The Lies BrettKavanaugh Told 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,212,212,212,1.05218e+18,"How men can stay safe during the  Movement bloggers lbloggers fbloggers bbloggers bloggerstribe bloggerbabesRT BlacksWhoBlog BloggerKind BEECHAT TheClqRT GWBchat  qualityblogRT MelaninBloggers USBloggerRT bloglove


",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,213,213,213,1.05217e+18,"The  movement fueled the national dialogue on sexual misconduct But research shows parents may not be talking to their kids about sex and consent

EBernsteinWSJ joins us to offer practical ways you can start the conversation with your children 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
214,214,214,214,1.05217e+18,"This powerful and famous televangelist seduced women used women and tried to hide it from everyone but his darkest secret was one he hid even from himself story bookworm  novel author reading Nashville Arkansas readtherainbow reading 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,215,215,215,1.05217e+18,"Last night watching TaranaBurke tell the story of  allyship and her collaboration with AlyssaMilano was inspiring AF Thanks to amazing hosts lolacee annedelaney anaoliveira and so many more Congrats also to abigaildisney and the whole LevelForward posse honored 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
216,216,216,216,1.05217e+18,"A new episode of the Reality Rainbow Podcast is now live on applepodcast SoundCloud and googlepodcasts 

Join the boys and their wives They talk about the  movement and how sexual assault has effected their life


realityrainbowidmt 
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,217,217,217,1.05217e+18," AlyssaMilano  kathygriffin 
Not ALL women are truthful 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,218,218,218,1.05217e+18,"The left has gone completely nuts This was NOT OK KaitMarieox When leftists think they can touch amp threaten rape  This should be viral VoteRedMidterms VoteRepublicanToSaveAmerica TuckerCarlson TheRebelTV OANN PrisonPlanet ViralVideos garyfranchi 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,219,219,219,1.05217e+18,"When I understand  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,220,220,220,1.05217e+18,"College student allegedly raped hours after attending a  rally 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,221,221,221,1.05217e+18,"College student allegedly raped hours after attending a  rally 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,222,222,222,1.05217e+18,"Our boss merrittvox  joins the conversation on the  movement and  midterm elections with ASLforCongress  and monicabraine  at KUNMnews   
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,223,223,223,1.05217e+18,"India’s  Moment Came Late but It Will Be Transformative 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
225,225,225,225,1.05216e+18,"‍ On a mission to build an empire and leave a legacy   

SmartGirlCEO PYEAgency LadyBoss girlboss bosslady blackgirlsrock girlpower womensupportingwomen sisterhood BlackGirlMagic Essence Oprah  TuesdayThoughts 
",0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,226,226,226,1.05216e+18,"A  Movement for Mental Health 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,229,229,229,1.05216e+18," Merch  Transgender Dysphoria Blues Explicit  
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,230,230,230,1.05215e+18,"I offer you this morning compliment feminists  rageon 
",0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,231,231,231,1.05215e+18,"Finally Salman Khan’s name crops up in  allegations former Bigg Boss contestant Pooja Misrra accuses Salman with brothers Arbaaz and Sohail of raping her WATCH VIDEOS 
",0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
232,232,232,232,1.05215e+18,"Airth PledgeDemocracy IndivisibleTeam HillaryClinton The  movement is biting some Dems on the butt It’s about time it caught up to Keith Ellison  
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,234,234,234,1.05215e+18,"Since women are still being torn apart for sharing their stories it’s necessary for them to keep sharing them until they are taken more serious  
",0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,235,235,235,1.05214e+18,"VPR wanted to protect my longdead grandfather rather than allow me to say My grandfather abused me SpeakMyTruth  censorship 
",0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
