,Unnamed: 0,Unnamed: 0.1,tweet_id,text,missing_text,Text_Only_Informative,Image_Only_Informative,Directed_Hate,Generalized_Hate,Sarcasm,Allegation,Justification,Refutation,Support,Oppose
141,141,141,1052260036054065153,braylennapier sarahpalinusa qanon potus ingrahamangle charliekirk11 realcandaceo marklevinshow good left angry sad easily offended confused general know want till msm tell ya hillary easy target shes begging gor pound please metoo ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,142,142,1052259870630526976,ption no2 ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,143,143,1052259163642970112,ption no2 ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,144,144,1052258583205695488,move metoo movement mesioux movement ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,145,145,1052257705652613122,conservamomusa bonniemhancock alyssamilano alyssamilano world care say daughter metoo movement ridiculously sob spreading false liberal rhetoric ,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,146,146,1052257409261920258, halloween review slashermovie reboot metoo era ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,147,147,1052255383471951874,ption no2 ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,148,148,1052254760869515265,metoo sexual assault awareness woman short sleeve tshirt ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,149,149,1052254387202969600,ption no2 ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,150,150,1052250553105805312,taranaburke sunnydaejones thank much goddess tarana courage passion fight metoo includes molested uncle raped stranger boyfriend amp gynecoligist gave courage tell overcoming front last week gift si ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
151,151,151,1052248506000429056,yeah elizabethforma legit metoo ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,152,152,1052247674685140993,metoo ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,153,153,1052247323668041728,horseface lol progressive applaud video rapper showing first lady stripper upset trump responds bogus suit calling daniel name guess metoo movement applies lib realdonaldtrump ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,154,154,1052244907572822016,waynedupreeshow fbi need investigate corruption minnesota politics owned amp controlled fully dnc soros governorsectystateagmayorpolicechiefcitycounsel 4get got franken found box ballot trunk allowed 2b added count wakeup metoo votered ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,155,155,1052244827792961542,ption no2 ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,156,156,1052244359612157957,metoo another assaulter push touch undercarriage timesup ,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
157,157,157,1052242954671284224,pulling susan collins wont forget latinaslead browngirlmagic luzcollective flbl latinas susancollins metoo timesup senatorcollins malinche ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,158,158,1052240916591702016,latest blog post amara purlle explores metoo movement changed attitude heightened recognition freedom explore body see fit ,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
159,159,159,1052240526378823680,mark n tompkins halloween review slashermovie reboot metoo era ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,160,160,1052240083267407872,metoo believesurvivors believewomen believeallwomen believe guy exgirlfriend evidence picture recorded call hospital care record everything ford advice lady get involved dem angry people ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,161,161,1052239288262434817,metoo one year old world ready listen story trigger true societal change publicspeaking digital metoo communicate socialmedia storytelling resilience office genderequality ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
162,162,162,1052237938166255616, misogynistic video rapper atlanta antiwoman deeply offensive mayor keishabottoms condemn apologize flotus feminist atlanta metoo georgiademocrat staceyabrams ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,163,163,1052237026957844480, tiny trump attack total con stormy daniel potus disgusting misogynist say michael avenatti reply suit ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,164,164,1052237023153713152,ption no2 ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,165,165,1052236732987568134,metoo construction report sexual harassment enr survey ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,166,166,1052233972619579392,metoo merch seobean men low rise sport soft running training short pant medium2830inch blue ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,167,167,1052233462818754560,alex olivia iowa coalition collective change facilitating discussion lgbtq employee fit metoo movement conversation 2nd annual lgbtq workplace culture summit central iowa ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,168,168,1052233367259832323,nicole kidman open metoo relationship exhusband tom cruise married love married extremely powerful man kept sexually harassed ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,169,169,1052231227514740737,today unpopular opinion adamtodbrown special guest nesgritton joedosch talk possibility kavanaugh hearing republican effort discredit metoo movement itunes ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,170,170,1052228371994808321,woman know sexual assaulted raped woman know blamed sexual assault rape people commit sexual assault rape face repercussion need justice education survivor metoo teachthem letstalkmonth ,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
171,171,171,1052228134026833920,woman know sexual assaulted raped woman know blamed sexual assault rape people commit sexual assault rape face repercussion need justice education survivor metoo teachthem letstalkmonth ,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
172,172,172,1052227893273583616,actress activist alyssa milano released powerful amp emotional video message recorded daughter explain went forward sexual assault story metoo ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
173,173,173,1052226137408106497,company employee member honduran army hired assassin mercenary honduras ask hillary violation bertacaceres exactly secretary state hillary clinton fellow woman metoo timesup ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,174,174,1052225190996905984,ption no2 ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,175,175,1052223347545841664,wth democrat senator heidi heitkamp publishes name sexual assault survivor campaign ad without permission wrong people ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,176,176,1052221593122983936,ption no2 ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,177,177,1052221544334802944,1stbornamerican citizensmandate briankempga see faith value compel many many u vote staceyabrams blessed day wearegeorgia yallmeansall gapol veteransforabrams workingfamilies gateachers galabor gafilm bluewave teamabrams metoo ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,178,178,1052219647758491648,perspective metoo long way go ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,179,179,1052219641261580289,perspective metoo long way go ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,180,180,1052219055690661888,repost meme drakememe highschooldxd asiaargento metoo ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,181,181,1052218673333587969,doctoral research examined life three young girl kicked home school sent alternative education facility story reveal much happening metoo movement today amp witnessed dr ford testimony ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
182,182,182,1052216436784017408,ption no2 ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,183,183,1052215572425891840,ption no2 ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,184,184,1052215102592577536, starkauthor amp radiantfibers discus brilliance mister rogers via youtube ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,185,185,1052214089458610176,powerful piece metoo helping evolve workplace great practical advice invitation quiet longer asco post ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
186,186,186,1052213037913006082,cswgsrice present graphic witness making sense metoo movement graywawro lecture taintedwitness distinguished visiting professor wellesley oct 23 reception630 lecture fondrenlibrary kyle morrow room free w registration ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,187,187,1052210962143555584,believe ideology one must broken society created stigma time move forward new way thinking metoo healing dvam2018 ideology society change ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
188,188,188,1052210083659227136,faisala spot year metoo ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,189,189,1052209346514493440, realdonaldtrump secretarysonny day yr b amp w watching life work rot bc usda decided cost due process exceeded benefit government traitor ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,190,190,1052208827393695745,domestic violence awareness caught metoo ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,191,191,1052208316888141826,domesticviolence awareness caught metoo ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192,192,192,1052207066389999616,evangelicals must respond metoo grace love christian author ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,193,193,1052206440000180224,david mcqueen pearl river louisiana mayor used town letterhead try get major meth dealer friend 20yr prison sentence running mayor trump nola saint lsu tigershroff tuesdaymotivation morningjoe wdsu fox8nola metoo ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,194,194,1052204432761466880,respect others start home early badass panel warrior woman amazing thing woman human general metoo timesup wict susanchira fernanda merodio alyssamilano michelletvone amp maria brennan wicthq 2018wlc ,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
195,195,195,1052198960633393152,ption no2 ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,196,196,1052197854842892288,alyssamilano also bullshit amp used forever way keeping woman silent carried shame long amp men must step amp bear responsibility behavior amp culture helped perpetuate timesup metoo never today mood bring ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,197,197,1052196506822791168,one year metoo finding fresh battlefield worldwide canadian hr reporter ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
198,198,198,1052196234126069760,ption no2 ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
199,199,199,1052193817401548803,join cosbymoni amp cosponsoring orgs friday 12pm thompson center emphatically demand hear metoo coming inside prison wall amp response w demand abolition event ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200,200,200,1052192037100015616,attorney sara blevins discus metoo changed legal landscape employer october 23rd visit ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201,201,201,1052191513114005504,eption no2 ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,202,202,1052189267617832960, ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203,203,203,1052188938717290497,domestic violence awareness caught metoo ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,204,204,1052188477528236032,metoo light note ,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
205,205,205,1052188431474802692,bergerpaintsind hello berger paint hope heard news mollywood actor alenciyar kerala prime accused metoo metooindia acting advertisement malayalam hope supporting predator please take away add soon possible ,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
206,206,206,1052185705194147841,anjanettespeak beheard anjanettespeak66 yesallwomen metoo churchtoo via ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,207,207,1052183735456751616, fairygodboss reminding u sobering stats according wef galvanize2018 action accelerate woman metoo ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,208,208,1052182680069177344,know year metoo movement sexual harassment lawsuit went call u learn sexual harassment training provide employer site ,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
209,209,209,1052182665695178754,metoo happy men win male world sport taking advantage woman world sport simply going transgender look minimum hair makeup clothing qualify take medal ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210,210,210,1052182459197075457,eaf training kit sexual harassment prevention free member metoo eeo harassment ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,211,211,1052182219295473665,lie brettkavanaugh told ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,212,212,1052177384345079809,men stay safe metoo movement blogger lbloggers fbloggers bbloggers bloggerstribe bloggerbabesrt blackswhoblog bloggerkind beechat theclqrt gwbchat qualityblogrt melaninbloggers usbloggerrt bloglove2018 ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,213,213,1052174526400929794,metoo movement fueled national dialogue sexual misconduct research show parent may talking kid sex consent ebernsteinwsj join u offer practical way start conversation child ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
214,214,214,1052172367810707456,powerful famous televangelist seduced woman used woman tried hide everyone darkest secret one hid even story bookworm metoo novel author reading nashville arkansas readtherainbow reading ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215,215,215,1052172333752995840,last night watching taranaburke tell story metoo allyship collaboration alyssamilano inspiring af thanks amazing host lolacee annedelaney anaoliveira many congrats also abigaildisney whole levelforward posse honored ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
216,216,216,1052171511304519680,new episode reality rainbow podcast live applepodcast soundcloud googlepodcasts join boy wife talk metoo movement sexual assault effected life ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217,217,217,1052171029823479808,metoo alyssamilano kathygriffin woman truthful ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,218,218,1052169763651235845,left gone completely nut ok kaitmarieox leftist think touch amp threaten rape metoo viral voteredmidterms2018 voterepublicantosaveamerica201 tuckercarlson therebeltv oann prisonplanet viralvideos garyfranchi ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,219,219,1052169139241058304,understand metoo ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220,220,220,1052168660578652160,college student allegedly raped hour attending metoo rally ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221,221,221,1052168631692472320,college student allegedly raped hour attending metoo rally ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,222,222,1052167647016747008,bos merrittvox join conversation metoo movement midterm election aslforcongress monicabraine kunmnews ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,223,223,1052166598696587266,india metoo moment came late transformative ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
224,224,224,1052164013960892417,ption no2 ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
225,225,225,1052164009544351744, mission build empire leave legacy smartgirlceo pyeagency ladyboss girlboss bosslady blackgirlsrock girlpower womensupportingwomen sisterhood blackgirlmagic essence oprah metoo tuesdaythoughts ,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,226,226,1052163082255048704,metoo movement mental health ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
227,227,227,1052159770298372097,ption no2 ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
228,228,228,1052158499512348672,ption no2 ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,229,229,1052158120775045121,metoo merch transgender dysphoria blue explicit ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
230,230,230,1052151623953383424,offer morning compliment feminist metoo rageon ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,231,231,1052151329156714496,finally salman khan name crop metoo allegation former bigg bos contestant pooja misrra accuses salman brother arbaaz sohail raping watch video ,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
232,232,232,1052150134421839872,air8th pledgedemocracy indivisibleteam hillaryclinton metoo movement biting dems butt time caught keith ellison ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,233,233,1052149686642065408,ption no2 ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
234,234,234,1052148204320555008,since woman still torn apart sharing story necessary keep sharing taken serious metoo ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235,235,235,1052144362304475136,vpr wanted protect longdead grandfather rather allow say grandfather abused speakmytruth metoo censorship ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236,236,236,1052142484522819585,ption no2 ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,237,237,1052137384484229121,metoo potent enemy higher award harassment victim workplace ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
238,238,238,1052137113452404736,ption no2 ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239,239,239,1052135641570533376,metoo chetan bhagat ridicule ira trivedi allegation say wanted kiss ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
240,240,240,1052133428588670976,pastor jerome god take power give away ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,241,241,1052128672533151745,alyssa milano one first proponent metoo tell gma pres trump recent comment scary time young men america fear tactic ,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
242,242,242,1052127834892881920,must read speaks u please insist fbi investigation senfeinstein senkamalaharris pattymurray senwarren sengillibrand maziehirono senatorcollins senatorcantwell senatorhassan senatorbaldwin lisamurkowski clairecmc metoo ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
243,243,243,1052127532428931073,actress helped trigger india metoo movement inspired god ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,244,244,1052127524673662978,actress helped trigger india metoo movement inspired god ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
245,245,245,1052127522857529344,eption no2 ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
246,246,246,1052123828577546240,state taking action metoo congress ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
247,247,247,1052116552735121409,really relieved metoo hope kill fear wooing girl concern get caught draw r boundary explained cup teaukstyle ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,248,248,1052114077793824768,trying use metoo movement settle old score say filmmaker susiganesan leena manimekalai level sexual assault allegation read full story ,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
249,249,249,1052112013105627136,monica lewinski victim sexual assault amp claim metoo survivor woman whose opportunity limited choice judgement harsh lens gender amp sexuality feminism fight ,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
250,250,250,1052109196429287424,bcci ceo rahul johri go leave prepare explanation metoo allegation ,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
251,251,251,1052109178087587840,bcci ceo rahul johri go leave prepare explanation metoo allegation ,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
252,252,252,1052108484261634050,abc davidhogg111 theadvocatemag occupywallst moveon mmflint joyvbehar stephenathome iamjohnoliver tyleroakley davidhogg111 parkland metoo marchforourlives theadvocatemag occupywallst moveon mmflint stephenathome iamjohnoliver tyleroakley hate grannynanaabuela vote gop love grannynanaabuela vote thedemocrats texasdemocrats georgiademocrat ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253,253,253,1052108253486825472,college student allegedly raped hour attending metoo rally ,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
